adFlag,brandId,brandName,categories/0,categories/1,categories/2,categories/3,cheapest_sku,clickTrace,directSimilarUrl,gridTitleLine,icons/0/domClass,icons/0/group,icons/0/showType,icons/0/text,icons/0/type,icons/1/domClass,icons/1/group,icons/1/showType,icons/1/text,icons/1/type,icons/2/domClass,icons/2/group,icons/2/showType,icons/2/type,image,inStock,isBadgeAutoScroll,isFission,isSmartImage,isSponsored,itemId,itemSoldCntShow,itemUrl,location,longImageDisplayable,name,nid,originalPrice,originalPriceShow,price,priceShow,promotionId,querystring,ratingScore,review,sellerId,sellerName,showBackIcon,showCart,sku,skuId,skuType,skus/0/id,tItemType
0,39704,No Brand,3752,7221,10002140,10002445,110582515_PK-1261546240,query:noodles;nid:110582515;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:110582515_PK;price:550;client:desktop;supplier_id:11060;biz_source:h5_unknow;slot:2;utlog_bucket_id:470687;asc_category_id:10002445;item_id:110582515;sku_id:1261546240;shop_id:95944;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Ff581df748d33825745d06cb58869652a.jpg&src=srp_findsimilar&item_id=110582515&sku_id=1261546240&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=550.00&spuTriggerItem=0,2,116023,6,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/f581df748d33825745d06cb58869652a.jpg,TRUE,FALSE,0,FALSE,FALSE,110582515,888 sold,//www.daraz.pk/products/samyang-noodles-cheese-i110582515.html,Sindh,FALSE,Samyang Noodles Cheese,110582515,,,550,Rs. 550,,priceCompare=skuId%3A1261546240%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A55000%3BdisplayPrice%3A55000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=4.638888888888889&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=888&price=5.5E%202&review=72&location=Sindh&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A110582515%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A110582515_PK%253Bprice%253A550%253Bclient%253Adesktop%253Bsupplier_id%253A11060%253Bbiz_source%253Ah5_unknow%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A110582515%253Bsku_id%253A1261546240%253Bshop_id%253A95944%253BtemplateInfo%253A,4.638888888888889,72,11060,Amazing Thai (Karachi),FALSE,FALSE,110582515_PK,1261546240,,110582515_PK-1261546240,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,296209006_PK-1598042499,query:noodles;nid:296209006;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:296209006_PK;price:239;client:desktop;supplier_id:1037743;biz_source:h5_unknow;slot:3;utlog_bucket_id:470687;asc_category_id:10002445;item_id:296209006;sku_id:1598042499;shop_id:149249;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F330fc173fb5d1b582a3bf37f1c3fb8a3.jpg&src=srp_findsimilar&item_id=296209006&sku_id=1598042499&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=239.00&spuTriggerItem=0,2,116216,6,0,,img,153137,2,0,Coins save Rs. 2,text,,,,,https://static-01.daraz.pk/p/330fc173fb5d1b582a3bf37f1c3fb8a3.jpg,TRUE,FALSE,0,FALSE,FALSE,296209006,2.9K sold,//www.daraz.pk/products/pack-of-3-imported-noodelite-noodles-65g-each-vegetable-chicken-beef-flavors-instant-spicy-halal-noodles-i296209006.html,Sindh,FALSE,Pack Of 3 Imported Noodelite Noodles 65g Each Vegetable Chicken Beef Flavors Instant Spicy Halal Noodles,296209006,269,,239,Rs. 239,,priceCompare=skuId%3A1598042499%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A23900%3BdisplayPrice%3A23900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=4.516765285996056&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=2879&price=239&review=507&location=Sindh&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A296209006%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A296209006_PK%253Bprice%253A239%253Bclient%253Adesktop%253Bsupplier_id%253A1037743%253Bbiz_source%253Ah5_unknow%253Bslot%253A3%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A296209006%253Bsku_id%253A1598042499%253Bshop_id%253A149249%253BtemplateInfo%253A,4.516765285996056,507,1037743,Every Season,FALSE,FALSE,296209006_PK,1598042499,,296209006_PK-1598042499,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,604135477_PK-2792095113,query:noodles;nid:604135477;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:604135477_PK;price:2100;client:desktop;supplier_id:6005014614166;biz_source:h5_unknow;slot:4;utlog_bucket_id:470687;asc_category_id:10002450;item_id:604135477;sku_id:2792095113;shop_id:707126;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Fc1edf0cbce6bda89c275da4df2400148.jpg&src=srp_findsimilar&item_id=604135477&sku_id=2792095113&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=2100.00&spuTriggerItem=0,2,116216,6,0,,img,153137,2,0,Coins save Rs. 42,text,,,,,https://static-01.daraz.pk/p/c1edf0cbce6bda89c275da4df2400148.jpg,TRUE,FALSE,0,FALSE,FALSE,604135477,7 sold,//www.daraz.pk/products/nongshim-shin-ramyun-korean-style-spicy-noodle-soup-instant-noodles-noodles-pack-of-4-120g-4-imported-noodles-spicy-tasty-noodles-in-best-original-quality-i604135477.html,Islamabad,FALSE,Nongshim Shin Ramyun Korean Style Spicy Noodle Soup Instant Noodles| Noodles | Pack of 4 | 120g *4 | Imported noodles| Spicy tasty noodles | In best & original quality,604135477,3999,,2100,"Rs. 2,100",,priceCompare=skuId%3A2792095113%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A210000%3BdisplayPrice%3A210000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=7&price=2.1E%203&review=&location=Islamabad&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A604135477%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A604135477_PK%253Bprice%253A2100%253Bclient%253Adesktop%253Bsupplier_id%253A6005014614166%253Bbiz_source%253Ah5_unknow%253Bslot%253A4%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A604135477%253Bsku_id%253A2792095113%253Bshop_id%253A707126%253BtemplateInfo%253A,,,6.00501E+12,Choco Shop,FALSE,FALSE,604135477_PK,2792095113,,604135477_PK-2792095113,nt_product
0,72407,Knorr,3752,7221,10002140,10002445,131143717_PK-1291054431,query:noodles;nid:131143717;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:131143717_PK;price:175;client:desktop;supplier_id:1000000;biz_source:h5_unknow;slot:5;utlog_bucket_id:470687;asc_category_id:10002445;item_id:131143717;sku_id:1291054431;shop_id:111950;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F8acc6f6f76cf3f678177edbbf05c437e.jpg&src=srp_findsimilar&item_id=131143717&sku_id=1291054431&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=175.00&spuTriggerItem=0,2,116115,3,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/8acc6f6f76cf3f678177edbbf05c437e.jpg,TRUE,FALSE,0,FALSE,FALSE,131143717,474.6K sold,//www.daraz.pk/products/knorr-noodles-chatpatta-200g-i131143717.html,Punjab,FALSE,Knorr Noodles Chatpatta - 200G,131143717,199,,175,Rs. 175,,priceCompare=skuId%3A1291054431%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A17500%3BdisplayPrice%3A17500%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=4.843926713413255&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=474582&price=175&review=12887&location=Punjab&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A131143717%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A131143717_PK%253Bprice%253A175%253Bclient%253Adesktop%253Bsupplier_id%253A1000000%253Bbiz_source%253Ah5_unknow%253Bslot%253A5%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A131143717%253Bsku_id%253A1291054431%253Bshop_id%253A111950%253BtemplateInfo%253A,4.843926713413255,12887,1000000,Daraz Retail Seller,FALSE,FALSE,131143717_PK,1291054431,,131143717_PK-1291054431,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,454038557_PK-2153113767,query:noodles;nid:454038557;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:454038557_PK;price:399;client:desktop;supplier_id:6005054253630;biz_source:h5_unknow;slot:6;utlog_bucket_id:470687;asc_category_id:10002445;item_id:454038557;sku_id:2153113767;shop_id:1272120;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Fa9069133a58a08882ff4b526b4c7dec4.jpg&src=srp_findsimilar&item_id=454038557&sku_id=2153113767&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=399.00&spuTriggerItem=0,2,,,,,,,,,,,,,,,https://static-01.daraz.pk/p/a9069133a58a08882ff4b526b4c7dec4.jpg,TRUE,FALSE,0,FALSE,FALSE,454038557,,//www.daraz.pk/products/80-i454038557.html,Khyber Pakhtunkhwa,FALSE,noodles masala 80 gram,454038557,788,,399,Rs. 399,,priceCompare=skuId%3A2153113767%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A39900%3BdisplayPrice%3A39900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=3&price=399&review=&location=Khyber%20Pakhtunkhwa&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A454038557%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A454038557_PK%253Bprice%253A399%253Bclient%253Adesktop%253Bsupplier_id%253A6005054253630%253Bbiz_source%253Ah5_unknow%253Bslot%253A6%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A454038557%253Bsku_id%253A2153113767%253Bshop_id%253A1272120%253BtemplateInfo%253A,,,6.00505E+12,AKinternational,FALSE,FALSE,454038557_PK,2153113767,,454038557_PK-2153113767,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,285695093_PK-1852550116,query:noodles;nid:285695093;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:285695093_PK;price:650;client:desktop;supplier_id:11060;biz_source:h5_unknow;slot:7;utlog_bucket_id:470687;asc_category_id:10002450;item_id:285695093;sku_id:1852550116;shop_id:95944;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F9edc59bd7fc02fc7016a757cf486fbd4.jpg&src=srp_findsimilar&item_id=285695093&sku_id=1852550116&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=650.00&spuTriggerItem=0,2,116023,6,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/9edc59bd7fc02fc7016a757cf486fbd4.jpg,TRUE,FALSE,0,FALSE,FALSE,285695093,731 sold,//www.daraz.pk/products/shin-ramyun-noodles-i285695093.html,Sindh,FALSE,Shin Ramyun Noodles,285695093,,,650,Rs. 650,,priceCompare=skuId%3A1852550116%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A65000%3BdisplayPrice%3A65000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=4.109756097560975&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=731&price=6.5E%202&review=82&location=Sindh&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A285695093%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A285695093_PK%253Bprice%253A650%253Bclient%253Adesktop%253Bsupplier_id%253A11060%253Bbiz_source%253Ah5_unknow%253Bslot%253A7%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A285695093%253Bsku_id%253A1852550116%253Bshop_id%253A95944%253BtemplateInfo%253A,4.109756097560975,82,11060,Amazing Thai (Karachi),FALSE,FALSE,285695093_PK,1852550116,,285695093_PK-1852550116,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,110564909_PK-1261534948,query:noodles;nid:110564909;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:110564909_PK;price:500;client:desktop;supplier_id:11060;biz_source:h5_unknow;slot:8;utlog_bucket_id:470687;asc_category_id:10002445;item_id:110564909;sku_id:1261534948;shop_id:95944;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Fb2ad7b88247913cac5ecd3de0700dec2.jpg&src=srp_findsimilar&item_id=110564909&sku_id=1261534948&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=500.00&spuTriggerItem=0,2,116023,6,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/b2ad7b88247913cac5ecd3de0700dec2.jpg,TRUE,FALSE,0,FALSE,FALSE,110564909,2.1K sold,//www.daraz.pk/products/samyang-noodles-mania-i110564909.html,Sindh,FALSE,Samyang Noodles Mania,110564909,,,500,Rs. 500,,priceCompare=skuId%3A1261534948%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A50000%3BdisplayPrice%3A50000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=4.5251396648044695&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=2096&price=5E%202&review=179&location=Sindh&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A110564909%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A110564909_PK%253Bprice%253A500%253Bclient%253Adesktop%253Bsupplier_id%253A11060%253Bbiz_source%253Ah5_unknow%253Bslot%253A8%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A110564909%253Bsku_id%253A1261534948%253Bshop_id%253A95944%253BtemplateInfo%253A,4.5251396648044695,179,11060,Amazing Thai (Karachi),FALSE,FALSE,110564909_PK,1261534948,,110564909_PK-1261534948,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,606920779_PK-2809629628,query:noodles;nid:606920779;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:606920779_PK;price:349;client:desktop;supplier_id:6005187920746;biz_source:h5_unknow;slot:9;utlog_bucket_id:470687;asc_category_id:10002450;item_id:606920779;sku_id:2809629628;shop_id:1660621;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fpk-live-21.slatic.net%2Fkf%2FSaca198e1b9e745009cab5d5afb40d562L.jpg&src=srp_findsimilar&item_id=606920779&sku_id=2809629628&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=349.00&spuTriggerItem=0,2,116114,6,0,,img,153137,2,0,Coins save Rs. 10,text,,,,,https://pk-live-21.slatic.net/kf/Saca198e1b9e745009cab5d5afb40d562L.jpg,TRUE,FALSE,0,FALSE,FALSE,606920779,6 sold,//www.daraz.pk/products/8-i606920779.html,Punjab,FALSE,Chatt Patta Noodles - Pack of 8 Deliciously Spiced Instant Noodles for a Flavorful Snack Experience,606920779,999,,349,Rs. 349,,priceCompare=skuId%3A2809629628%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A34900%3BdisplayPrice%3A34900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=1.0&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=6&price=349&review=1&location=Punjab&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A606920779%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A606920779_PK%253Bprice%253A349%253Bclient%253Adesktop%253Bsupplier_id%253A6005187920746%253Bbiz_source%253Ah5_unknow%253Bslot%253A9%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A606920779%253Bsku_id%253A2809629628%253Bshop_id%253A1660621%253BtemplateInfo%253A,1,1,6.00519E+12,Chill Shop,FALSE,FALSE,606920779_PK,2809629628,,606920779_PK-2809629628,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,473608907_PK-2234936546,query:noodles;nid:473608907;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:473608907_PK;price:2449;client:desktop;supplier_id:6005043348741;biz_source:h5_unknow;slot:10;utlog_bucket_id:470687;asc_category_id:10002450;item_id:473608907;sku_id:2234936546;shop_id:1097168;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Feeb40615069a60eb86e92d8729ce22ba.jpg&src=srp_findsimilar&item_id=473608907&sku_id=2234936546&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=2449.00&spuTriggerItem=0,2,116114,6,0,,img,153137,2,0,Coins save Rs. 24,text,,,,,https://static-01.daraz.pk/p/eeb40615069a60eb86e92d8729ce22ba.jpg,TRUE,FALSE,0,FALSE,FALSE,473608907,11 sold,//www.daraz.pk/products/samyang-harbanero-lime-ramen-noodles-pack-of-5-imported-noodles-korean-noodles-instant-noodles-korean-imported-ramen-noodles-i473608907.html,Punjab,FALSE,Samyang Harbanero Lime Ramen Noodles | Pack of 5) Imported Noodles Korean Noodles| Instant Noodles |korean Imported ramen Noodles,473608907,3000,,2449,"Rs. 2,449",,priceCompare=skuId%3A2234936546%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A244900%3BdisplayPrice%3A244900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=11&price=2449&review=0&location=Punjab&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A473608907%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A473608907_PK%253Bprice%253A2449%253Bclient%253Adesktop%253Bsupplier_id%253A6005043348741%253Bbiz_source%253Ah5_unknow%253Bslot%253A10%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A473608907%253Bsku_id%253A2234936546%253Bshop_id%253A1097168%253BtemplateInfo%253A,,0,6.00504E+12,Grocer Store ,FALSE,FALSE,473608907_PK,2234936546,,473608907_PK-2234936546,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,548339025_PK-2563346452,query:noodles;nid:548339025;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:548339025_PK;price:480;client:desktop;supplier_id:6005248784076;biz_source:h5_unknow;slot:11;utlog_bucket_id:470687;asc_category_id:10002450;item_id:548339025;sku_id:2563346452;shop_id:1825413;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fpk-live-21.slatic.net%2Fkf%2FS9cb51c09fb4647e8973c6e30b42b0466O.jpg&src=srp_findsimilar&item_id=548339025&sku_id=2563346452&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=480.00&spuTriggerItem=0,2,,,,,,,,,,,,,,,https://pk-live-21.slatic.net/kf/S9cb51c09fb4647e8973c6e30b42b0466O.jpg,TRUE,FALSE,0,FALSE,FALSE,548339025,30 sold,//www.daraz.pk/products/6-i548339025.html,Khyber Pakhtunkhwa,FALSE,Frutien Noodles Chatpata Flavour pack of 6,548339025,520,,480,Rs. 480,,priceCompare=skuId%3A2563346452%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A48000%3BdisplayPrice%3A48000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=30&price=4.8E%202&review=&location=Khyber%20Pakhtunkhwa&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A548339025%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A548339025_PK%253Bprice%253A480%253Bclient%253Adesktop%253Bsupplier_id%253A6005248784076%253Bbiz_source%253Ah5_unknow%253Bslot%253A11%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A548339025%253Bsku_id%253A2563346452%253Bshop_id%253A1825413%253BtemplateInfo%253A,,,6.00525E+12,Al Jannat Mart (KPK),FALSE,FALSE,548339025_PK,2563346452,,548339025_PK-2563346452,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,422107696_PK-1997129049,query:noodles;nid:422107696;src:LazadaMainSrp;rn:7b5ac7b91ba2b58fe3d8eef5627e61bb;region:pk;sku:422107696_PK;price:570;client:desktop;supplier_id:6005013198272;biz_source:h5_unknow;slot:12;utlog_bucket_id:470687;asc_category_id:10002450;item_id:422107696;sku_id:1997129049;shop_id:541556;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F4ffbbace4b0b0867889233b30f0bf746.jpg&src=srp_findsimilar&item_id=422107696&sku_id=1997129049&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=570.00&spuTriggerItem=0,2,,,,,,,,,,,,,,,https://static-01.daraz.pk/p/4ffbbace4b0b0867889233b30f0bf746.jpg,TRUE,FALSE,0,FALSE,FALSE,422107696,167 sold,//www.daraz.pk/products/samyang-buldak-3x-spicy-ramen-1-packet-140-grams-imported-korean-noodles-i422107696.html,Punjab,FALSE,Samyang Buldak 3X Spicy Ramen 1 Packet 140 Grams Imported Korean Noodles,422107696,799,,570,Rs. 570,,priceCompare=skuId%3A1997129049%3Bsource%3Alazada-search-voucher%3Bsn%3A7b5ac7b91ba2b58fe3d8eef5627e61bb%3BoriginPrice%3A57000%3BdisplayPrice%3A57000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183012708&fs_ab=1&c=&ratingscore=4.133333333333334&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=167&price=5.7E%202&review=15&location=Punjab&stock=1&lang=en&request_id=7b5ac7b91ba2b58fe3d8eef5627e61bb&clickTrackInfo=query%253Anoodles%253Bnid%253A422107696%253Bsrc%253ALazadaMainSrp%253Brn%253A7b5ac7b91ba2b58fe3d8eef5627e61bb%253Bregion%253Apk%253Bsku%253A422107696_PK%253Bprice%253A570%253Bclient%253Adesktop%253Bsupplier_id%253A6005013198272%253Bbiz_source%253Ah5_unknow%253Bslot%253A12%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A422107696%253Bsku_id%253A1997129049%253Bshop_id%253A541556%253BtemplateInfo%253A,4.133333333333334,15,6.00501E+12,Thebab,FALSE,FALSE,422107696_PK,1997129049,,422107696_PK-1997129049,nt_product
